"","state","fips","year","BUYER_COUNTY","pills","population","Pill_per_pop"
"4142","IA","19139",2006,"MUSCATINE",851900,42145,20.2135484636374
"4143","IA","19139",2007,"MUSCATINE",875900,42325,20.6946249261666
"4144","IA","19139",2008,"MUSCATINE",968300,42515,22.7754910031754
"4145","IA","19139",2009,"MUSCATINE",1006600,42448,23.7137203166227
"4146","IA","19139",2010,"MUSCATINE",1084200,42501,25.5099880002823
"4147","IA","19139",2011,"MUSCATINE",1169680,42634,27.4353802129756
"4148","IA","19139",2012,"MUSCATINE",1200840,42729,28.1036298532612
"4149","IA","19141",2006,"OBRIEN",117500,14558,8.07116362137656
"4150","IA","19141",2007,"OBRIEN",140090,14421,9.71430552666251
"4151","IA","19141",2008,"OBRIEN",147000,14332,10.2567680714485
"4152","IA","19141",2009,"OBRIEN",163800,14062,11.648414165837
"4153","IA","19141",2010,"OBRIEN",187860,14419,13.028642763021
"4154","IA","19141",2011,"OBRIEN",244830,14352,17.0589464882943
"4155","IA","19141",2012,"OBRIEN",272040,14302,19.0211159278423
"4156","IA","19143",2006,"OSCEOLA",88510,6713,13.1848651869507
"4157","IA","19143",2007,"OSCEOLA",84300,6600,12.7727272727273
"4158","IA","19143",2008,"OSCEOLA",83000,6617,12.5434486927611
"4159","IA","19143",2009,"OSCEOLA",90300,6486,13.9222941720629
"4160","IA","19143",2010,"OSCEOLA",92830,6576,14.1164841849148
"4161","IA","19143",2011,"OSCEOLA",124160,6506,19.0839225330464
"4162","IA","19143",2012,"OSCEOLA",120860,6413,18.8460938718229
"4163","IA","19145",2006,"PAGE",390900,16331,23.9360725001531
"4164","IA","19145",2007,"PAGE",463320,16256,28.5014763779528
"4165","IA","19145",2008,"PAGE",516620,16083,32.1221165205496
"4166","IA","19145",2009,"PAGE",576440,15749,36.6016889961267
"4167","IA","19145",2010,"PAGE",647350,16095,40.2205653929792
"4168","IA","19145",2011,"PAGE",692250,16029,43.1873479318735
"4169","IA","19145",2012,"PAGE",798280,15902,50.1999748459313
"4170","IA","19147",2006,"PALO ALTO",104390,9586,10.8898393490507
"4171","IA","19147",2007,"PALO ALTO",106440,9577,11.1141275973687
"4172","IA","19147",2008,"PALO ALTO",123320,9486,13.000210837023
"4173","IA","19147",2009,"PALO ALTO",128900,9405,13.705475810739
"4174","IA","19147",2010,"PALO ALTO",145300,9508,15.2818679007152
"4175","IA","19147",2011,"PALO ALTO",155400,9478,16.3958641063515
"4176","IA","19147",2012,"PALO ALTO",142900,9402,15.1988938523718
"4177","IA","19149",2006,"PLYMOUTH",202850,24982,8.11984628932832
"4178","IA","19149",2007,"PLYMOUTH",222000,24886,8.92067829301615
"4179","IA","19149",2008,"PLYMOUTH",270700,24898,10.8723592256406
"4180","IA","19149",2009,"PLYMOUTH",298030,24356,12.236409919527
"4181","IA","19149",2010,"PLYMOUTH",326212,24933,13.0835438976457
"4182","IA","19149",2011,"PLYMOUTH",374840,24915,15.0447521573349
"4183","IA","19149",2012,"PLYMOUTH",379800,24911,15.246276745213
"4184","IA","19151",2006,"POCAHONTAS",76900,7694,9.99480114374838
"4185","IA","19151",2007,"POCAHONTAS",89030,7667,11.612103821573
"4186","IA","19151",2008,"POCAHONTAS",99500,7510,13.2490013315579
"4187","IA","19151",2009,"POCAHONTAS",131800,7574,17.4016371798257
"4188","IA","19151",2010,"POCAHONTAS",159700,7509,21.2678119589826
"4189","IA","19151",2011,"POCAHONTAS",187400,7407,25.3003915215337
"4190","IA","19151",2012,"POCAHONTAS",160800,7307,22.0062953332421
"4191","IA","19153",2006,"POLK",12893715,405990,31.7587009532254
"4192","IA","19153",2007,"POLK",14843174,413024,35.9378002246843
"4193","IA","19153",2008,"POLK",17473710,419495,41.6541555918426
"4194","IA","19153",2009,"POLK",19046290,415949,45.7899646350875
"4195","IA","19153",2010,"POLK",20665170,419301,49.2848097190324
"4196","IA","19153",2011,"POLK",22542230,425582,52.9680061656743
"4197","IA","19153",2012,"POLK",22169264,431811,51.3402020791504
"4198","IA","19155",2006,"POTTAWATTAMIE",2754415,90867,30.3125997336767
"4199","IA","19155",2007,"POTTAWATTAMIE",2505590,91239,27.4618310152457
"4200","IA","19155",2008,"POTTAWATTAMIE",2663580,91781,29.021039212909
"4201","IA","19155",2009,"POTTAWATTAMIE",3069440,89627,34.2468229439789
"4202","IA","19155",2010,"POTTAWATTAMIE",3249530,91928,35.3486424158037
"4203","IA","19155",2011,"POTTAWATTAMIE",3442360,92464,37.2291919017131
"4204","IA","19155",2012,"POTTAWATTAMIE",3501570,92793,37.735281756167
"4205","IA","19157",2006,"POWESHIEK",438520,19053,23.0157980370545
"4206","IA","19157",2007,"POWESHIEK",500860,19140,26.1682340647858
"4207","IA","19157",2008,"POWESHIEK",546700,19025,28.7358738501971
"4208","IA","19157",2009,"POWESHIEK",541630,18564,29.1763628528334
"4209","IA","19157",2010,"POWESHIEK",561600,19012,29.5392383757627
"4210","IA","19157",2011,"POWESHIEK",601900,18965,31.7374110203006
"4211","IA","19157",2012,"POWESHIEK",555900,18888,29.4313850063532
"4212","IA","19159",2006,"RINGGOLD",115500,5230,22.0841300191205
"4213","IA","19159",2007,"RINGGOLD",100600,5201,19.3424341472794
"4214","IA","19159",2008,"RINGGOLD",111100,5164,21.5143299767622
"4215","IA","19159",2009,"RINGGOLD",142600,5062,28.1706835242987
"4216","IA","19159",2010,"RINGGOLD",169500,5169,32.7916424840395
"4217","IA","19159",2011,"RINGGOLD",164700,5148,31.993006993007
"4218","IA","19159",2012,"RINGGOLD",161200,5123,31.4659379269959
"4219","IA","19161",2006,"SAC",59490,10707,5.5561782011768
"4220","IA","19161",2007,"SAC",70330,10532,6.67774401823016
"4221","IA","19161",2008,"SAC",88800,10475,8.47732696897375
"4222","IA","19161",2009,"SAC",80500,10311,7.80719619823489
"4223","IA","19161",2010,"SAC",108200,10480,10.324427480916
"4224","IA","19161",2011,"SAC",123900,10388,11.9272237196765
"4225","IA","19161",2012,"SAC",137400,10307,13.330746094887
"4226","IA","19163",2006,"SCOTT",3907823,159597,24.4855667713052
"4227","IA","19163",2007,"SCOTT",4476890,160077,27.9671033315217
"4228","IA","19163",2008,"SCOTT",4892560,161824,30.2338342891042
"4229","IA","19163",2009,"SCOTT",5215770,162994,31.9997668625839
"4230","IA","19163",2010,"SCOTT",5502920,162184,33.9301040793173
"4231","IA","19163",2011,"SCOTT",6100260,163667,37.272388447274
"4232","IA","19163",2012,"SCOTT",6263880,165432,37.8637748440447
"4233","IA","19165",2006,"SHELBY",162600,12480,13.0288461538462
"4234","IA","19165",2007,"SHELBY",207100,12496,16.5733034571063
"4235","IA","19165",2008,"SHELBY",210300,12338,17.0449019289998
"4236","IA","19165",2009,"SHELBY",218200,12218,17.8588967097725
"4237","IA","19165",2010,"SHELBY",259540,12328,21.0528877352369
"4238","IA","19165",2011,"SHELBY",264260,12242,21.5863421009639
"4239","IA","19165",2012,"SHELBY",266180,12158,21.8934035203158
"4240","IA","19167",2006,"SIOUX",246540,33077,7.45351754995919
"4241","IA","19167",2007,"SIOUX",273430,33150,8.24826546003017
"4242","IA","19167",2008,"SIOUX",300800,33364,9.01570555089318
"4243","IA","19167",2009,"SIOUX",323160,32069,10.0770214225576
"4244","IA","19167",2010,"SIOUX",360600,33377,10.8038469604818
"4245","IA","19167",2011,"SIOUX",446620,33545,13.3140557460128
"4246","IA","19167",2012,"SIOUX",457550,33776,13.5466011369019
"4247","IA","19169",2006,"STORY",946800,84739,11.1731316159029
"4248","IA","19169",2007,"STORY",1159100,86540,13.3938063323319
"4249","IA","19169",2008,"STORY",1298820,87831,14.7877173207637
"4250","IA","19169",2009,"STORY",1383130,84780,16.3143430054258
"4251","IA","19169",2010,"STORY",1562370,87594,17.836495650387
"4252","IA","19169",2011,"STORY",1648425,88577,18.6100793659754
"4253","IA","19169",2012,"STORY",1651510,89734,18.4045066529966
"4254","IA","19171",2006,"TAMA",181100,18149,9.97851121273899
"4255","IA","19171",2007,"TAMA",182260,18064,10.0896811337467
"4256","IA","19171",2008,"TAMA",197260,17986,10.9674191037474
"4257","IA","19171",2009,"TAMA",221560,17659,12.5465768163543
"4258","IA","19171",2010,"TAMA",221750,17952,12.3523841354724
"4259","IA","19171",2011,"TAMA",272730,17864,15.2670174652933
"4260","IA","19171",2012,"TAMA",293600,17746,16.5445734249972
"4261","IA","19173",2006,"TAYLOR",84900,6557,12.9479945096843
"4262","IA","19173",2007,"TAYLOR",90900,6448,14.0973945409429
"4263","IA","19173",2008,"TAYLOR",113900,6348,17.94265910523
"4264","IA","19173",2009,"TAYLOR",117800,6434,18.3089835250233
"4265","IA","19173",2010,"TAYLOR",75960,6402,11.8650421743205
"4266","IA","19173",2011,"TAYLOR",75030,6354,11.8083097261568
"4267","IA","19173",2012,"TAYLOR",82300,6292,13.0801017164654
"4268","IA","19175",2006,"UNION",352500,12225,28.8343558282209
"4269","IA","19175",2007,"UNION",431700,12319,35.0434288497443
"4270","IA","19175",2008,"UNION",495200,12447,39.7846870731903
"4271","IA","19175",2009,"UNION",542600,12076,44.9320967207685
"4272","IA","19175",2010,"UNION",541340,12409,43.6247884599887
"4273","IA","19175",2011,"UNION",574630,12471,46.0772993344559
"4274","IA","19175",2012,"UNION",582710,12525,46.52375249501
"4275","IA","19177",2006,"VAN BUREN",96900,7660,12.6501305483029
"4276","IA","19177",2007,"VAN BUREN",130600,7690,16.9830949284785
"4277","IA","19177",2008,"VAN BUREN",121000,7699,15.7163267956878
"4278","IA","19177",2009,"VAN BUREN",130200,7662,16.9929522317933
"4279","IA","19177",2010,"VAN BUREN",142700,7645,18.6657946370177
"4280","IA","19177",2011,"VAN BUREN",158200,7617,20.7693317579099
"4281","IA","19177",2012,"VAN BUREN",179530,7565,23.7316589557171
"4282","IA","19179",2006,"WAPELLO",976440,35776,27.2931574239714
"4283","IA","19179",2007,"WAPELLO",1085210,35458,30.6055051046308
"4284","IA","19179",2008,"WAPELLO",1251410,35381,35.3695486277946
"4285","IA","19179",2009,"WAPELLO",1395680,35484,39.3326569721565
"4286","IA","19179",2010,"WAPELLO",1503890,35553,42.2999465586589
"4287","IA","19179",2011,"WAPELLO",1619060,35473,45.6420376060666
"4288","IA","19179",2012,"WAPELLO",1556910,35449,43.9197156478321
"4289","IA","19181",2006,"WARREN",740830,44178,16.769206392322
"4290","IA","19181",2007,"WARREN",954120,44868,21.2650441294464
"4291","IA","19181",2008,"WARREN",1113810,45450,24.5062706270627
"4292","IA","19181",2009,"WARREN",1194390,44192,27.0272900072411
"4293","IA","19181",2010,"WARREN",1288810,45346,28.4216909981035
"4294","IA","19181",2011,"WARREN",1425360,45859,31.0813580758412
"4295","IA","19181",2012,"WARREN",1434120,46239,31.0153766301174
"4296","IA","19183",2006,"WASHINGTON",286560,21472,13.3457526080477
"4297","IA","19183",2007,"WASHINGTON",309300,21588,14.3274041133963
"4298","IA","19183",2008,"WASHINGTON",345800,21686,15.9457714654616
"4299","IA","19183",2009,"WASHINGTON",387300,21152,18.3103252647504
"4300","IA","19183",2010,"WASHINGTON",404330,21626,18.6964764635161
"4301","IA","19183",2011,"WASHINGTON",450700,21707,20.7628875477956
"4302","IA","19183",2012,"WASHINGTON",516800,21765,23.7445439926487
"4303","IA","19185",2006,"WAYNE",131110,6478,20.2392713800556
"4304","IA","19185",2007,"WAYNE",129880,6376,20.3701380175659
"4305","IA","19185",2008,"WAYNE",187430,6373,29.4100109838381
"4306","IA","19185",2009,"WAYNE",185200,6329,29.2621267182809
"4307","IA","19185",2010,"WAYNE",188300,6404,29.4034978138663
"4308","IA","19185",2011,"WAYNE",190600,6372,29.9121155053358
"4309","IA","19185",2012,"WAYNE",184300,6372,28.9234149403641
"4310","IA","19187",2006,"WEBSTER",990960,38534,25.7165100949811
"4311","IA","19187",2007,"WEBSTER",1139160,38393,29.6710337821999
"4312","IA","19187",2008,"WEBSTER",1280560,38273,33.4585739294019
"4313","IA","19187",2009,"WEBSTER",1430490,38458,37.1961620469083
"4314","IA","19187",2010,"WEBSTER",1641100,38286,42.864232356475
"4315","IA","19187",2011,"WEBSTER",1589300,38105,41.7084372129642
"4316","IA","19187",2012,"WEBSTER",1598810,37895,42.1905264546774
"4317","IA","19189",2006,"WINNEBAGO",302000,11138,27.1143831926737
"4318","IA","19189",2007,"WINNEBAGO",286600,10986,26.0877480429638
"4319","IA","19189",2008,"WINNEBAGO",273600,10927,25.0388944815594
"4320","IA","19189",2009,"WINNEBAGO",290190,10835,26.782648823258
"4321","IA","19189",2010,"WINNEBAGO",360870,10962,32.92008757526
"4322","IA","19189",2011,"WINNEBAGO",368430,10892,33.8257436650753
"4323","IA","19189",2012,"WINNEBAGO",399940,10800,37.0314814814815
"4324","IA","19191",2006,"WINNESHIEK",191440,21012,9.11098419950505
"4325","IA","19191",2007,"WINNESHIEK",218300,21078,10.3567700920391
"4326","IA","19191",2008,"WINNESHIEK",229040,20980,10.9170638703527
"4327","IA","19191",2009,"WINNESHIEK",238470,20764,11.4847813523406
"4328","IA","19191",2010,"WINNESHIEK",279120,21031,13.2718368123247
"4329","IA","19191",2011,"WINNESHIEK",308640,21033,14.6740835829411
"4330","IA","19191",2012,"WINNESHIEK",307340,21033,14.6122759473209
"4331","IA","19193",2006,"WOODBURY",1500380,100693,14.900539262908
"4332","IA","19193",2007,"WOODBURY",1618742,100492,16.1081678143534
"4333","IA","19193",2008,"WOODBURY",1820860,100910,18.0443959964325
"4334","IA","19193",2009,"WOODBURY",2004870,101764,19.7011713376047
"4335","IA","19193",2010,"WOODBURY",2205860,101217,21.7933746307438
"4336","IA","19193",2011,"WOODBURY",2489340,101566,24.5095799775515
"4337","IA","19193",2012,"WOODBURY",2633240,101948,25.8292462824185
"4338","IA","19195",2006,"WORTH",45700,7649,5.9746372074781
"4339","IA","19195",2007,"WORTH",50600,7655,6.61005878510777
"4340","IA","19195",2008,"WORTH",51700,7632,6.77410901467505
"4341","IA","19195",2009,"WORTH",60200,7620,7.9002624671916
"4342","IA","19195",2010,"WORTH",68600,7628,8.99318300996329
"4343","IA","19195",2011,"WORTH",71880,7605,9.45167652859961
"4344","IA","19195",2012,"WORTH",85250,7581,11.2452183089302
"4345","IA","19197",2006,"WRIGHT",304310,13588,22.3954960259052
"4346","IA","19197",2007,"WRIGHT",356700,13492,26.4378891194782
"4347","IA","19197",2008,"WRIGHT",395700,13375,29.585046728972
"4348","IA","19197",2009,"WRIGHT",420800,13039,32.2724135286448
"4349","IA","19197",2010,"WRIGHT",470360,13384,35.1434548714883
"4350","IA","19197",2011,"WRIGHT",484500,13278,36.4889290555807
"4351","IA","19197",2012,"WRIGHT",517160,13173,39.2590905640325
"4352","ID","16001",2006,"ADA",11094634,363498,30.5218570666138
"4353","ID","16001",2007,"ADA",10826747,375368,28.843020715671
"4354","ID","16001",2008,"ADA",11817954,382618,30.8870832004767
"4355","ID","16001",2009,"ADA",13061399,368791,35.416805182339
"4356","ID","16001",2010,"ADA",16145256,380718,42.4073881455566
"4357","ID","16001",2011,"ADA",18138918,388174,46.72883294605
"4358","ID","16001",2012,"ADA",18992237,394961,48.0863604254597
"4359","ID","16003",2006,"ADAMS",2800,3788,0.739176346356917
"4360","ID","16003",2007,"ADAMS",1900,3949,0.481134464421372
"4361","ID","16003",2008,"ADAMS",1200,4021,0.29843322556578
"4362","ID","16003",2009,"ADAMS",1200,3520,0.340909090909091
"4363","ID","16003",2010,"ADAMS",1400,3942,0.355149670218163
"4364","ID","16003",2011,"ADAMS",1100,3980,0.276381909547739
"4365","ID","16003",2012,"ADAMS",1400,3976,0.352112676056338
"4366","ID","16005",2006,"BANNOCK",2116980,78491,26.9709903046209
"4367","ID","16005",2007,"BANNOCK",2371490,79338,29.8909727999193
"4368","ID","16005",2008,"BANNOCK",2639970,80609,32.750313240457
"4369","ID","16005",2009,"BANNOCK",3002960,80428,37.3372457353161
"4370","ID","16005",2010,"BANNOCK",3536770,80701,43.8256031523773
"4371","ID","16005",2011,"BANNOCK",4035680,81730,49.3781965006729
"4372","ID","16005",2012,"BANNOCK",4335070,82584,52.4928557589848
"4373","ID","16007",2006,"BEAR LAKE",242800,6071,39.9934112996212
"4374","ID","16007",2007,"BEAR LAKE",280100,6049,46.3051744089932
"4375","ID","16007",2008,"BEAR LAKE",249000,6027,41.3140866102539
"4376","ID","16007",2009,"BEAR LAKE",287500,5859,49.0698071343233
"4377","ID","16007",2010,"BEAR LAKE",318800,6026,52.90408230999
"4378","ID","16007",2011,"BEAR LAKE",321100,6013,53.4009645767504
"4379","ID","16007",2012,"BEAR LAKE",330680,5977,55.3254140873348
"4380","ID","16009",2006,"BENEWAH",364080,9260,39.317494600432
"4381","ID","16009",2007,"BENEWAH",471940,9296,50.7680722891566
"4382","ID","16009",2008,"BENEWAH",564300,9385,60.127863612147
"4383","ID","16009",2009,"BENEWAH",610900,9246,66.0718148388492
"4384","ID","16009",2010,"BENEWAH",596400,9302,64.1152440335412
"4385","ID","16009",2011,"BENEWAH",386700,9293,41.6119659959109
"4386","ID","16009",2012,"BENEWAH",377800,9247,40.8564939980534
"4387","ID","16011",2006,"BINGHAM",702800,43396,16.1950410176053
"4388","ID","16011",2007,"BINGHAM",757735,43816,17.2935685594303
"4389","ID","16011",2008,"BINGHAM",852880,44414,19.2029540235061
"4390","ID","16011",2009,"BINGHAM",1136270,43635,26.0403345937894
"4391","ID","16011",2010,"BINGHAM",1309690,44496,29.4338816972312
"4392","ID","16011",2011,"BINGHAM",1510160,45002,33.5576196613484
"4393","ID","16011",2012,"BINGHAM",1638360,45312,36.1573093220339
"4394","ID","16013",2006,"BLAINE",394500,21082,18.7126458590267
"4395","ID","16013",2007,"BLAINE",305830,21169,14.4470688270584
"4396","ID","16013",2008,"BLAINE",313700,21477,14.6063230432556
"4397","ID","16013",2009,"BLAINE",293700,21775,13.48794489093
"4398","ID","16013",2010,"BLAINE",435170,21329,20.4027380561677
"4399","ID","16013",2011,"BLAINE",484860,21354,22.705816240517
"4400","ID","16013",2012,"BLAINE",515020,21323,24.1532617361534
"4401","ID","16015",2011,"BOISE",240,7094,0.033831406822667
"4402","ID","16015",2012,"BOISE",2730,7014,0.389221556886228
"4403","ID","16017",2006,"BONNER",1359760,40127,33.8864106461983
"4404","ID","16017",2007,"BONNER",1532810,40738,37.6260493887771
"4405","ID","16017",2008,"BONNER",1688500,40966,41.217106869111
"4406","ID","16017",2009,"BONNER",1826560,40878,44.6832036792407
"4407","ID","16017",2010,"BONNER",1907060,40711,46.8438505563607
"4408","ID","16017",2011,"BONNER",1970900,40849,48.2484271340792
"4409","ID","16017",2012,"BONNER",1960430,40806,48.0426898005195
"4410","ID","16019",2006,"BONNEVILLE",2737150,94756,28.8862974376293
"4411","ID","16019",2007,"BONNEVILLE",3136414,97890,32.0401879660844
"4412","ID","16019",2008,"BONNEVILLE",3441094,100811,34.1341123488508
"4413","ID","16019",2009,"BONNEVILLE",3850492,96238,40.0100999605146
"4414","ID","16019",2010,"BONNEVILLE",4300460,100213,42.9131948948739
"4415","ID","16019",2011,"BONNEVILLE",5062630,102422,49.4291265548417
"4416","ID","16019",2012,"BONNEVILLE",5295500,104177,50.831757489657
"4417","ID","16021",2006,"BOUNDARY",481300,10530,45.707502374169
"4418","ID","16021",2007,"BOUNDARY",481300,10754,44.75543983634
"4419","ID","16021",2008,"BOUNDARY",507200,10831,46.8285476871942
"4420","ID","16021",2009,"BOUNDARY",527300,10748,49.0602902865649
"4421","ID","16021",2010,"BOUNDARY",516800,10792,47.887323943662
"4422","ID","16021",2011,"BOUNDARY",534350,10845,49.2715537113877
"4423","ID","16021",2012,"BOUNDARY",559590,10857,51.5418623929262
"4424","ID","16023",2006,"BUTTE",120100,2786,43.1083991385499
"4425","ID","16023",2007,"BUTTE",142260,2838,50.1268498942918
"4426","ID","16023",2008,"BUTTE",118530,2846,41.6479269149684
"4427","ID","16023",2009,"BUTTE",115260,2769,41.6251354279523
"4428","ID","16023",2010,"BUTTE",122600,2842,43.1386347642505
"4429","ID","16023",2011,"BUTTE",118800,2848,41.7134831460674
"4430","ID","16023",2012,"BUTTE",123400,2828,43.6350777934936
"4431","ID","16027",2006,"CANYON",3858580,172188,22.4091109717286
"4432","ID","16027",2007,"CANYON",4281754,179645,23.8345292103872
"4433","ID","16027",2008,"CANYON",4662930,184996,25.2055720123678
"4434","ID","16027",2009,"CANYON",5316992,176820,30.070082569845
"4435","ID","16027",2010,"CANYON",6290850,182723,34.428342354274
"4436","ID","16027",2011,"CANYON",7458290,186620,39.9651162790698
"4437","ID","16027",2012,"CANYON",8110725,189396,42.8241620731166
"4438","ID","16029",2006,"CARIBOU",211100,6886,30.6564042985768
"4439","ID","16029",2007,"CARIBOU",221400,6873,32.2130074203405
"4440","ID","16029",2008,"CARIBOU",210500,6840,30.7748538011696
"4441","ID","16029",2009,"CARIBOU",230340,6888,33.4407665505226
"4442","ID","16029",2010,"CARIBOU",271860,6900,39.4
"4443","ID","16029",2011,"CARIBOU",298000,6893,43.2322646162774
"4444","ID","16029",2012,"CARIBOU",324860,6872,47.2729918509895
"4445","ID","16031",2006,"CASSIA",827300,21281,38.8750528640571
"4446","ID","16031",2007,"CASSIA",968900,21568,44.9230341246291
"4447","ID","16031",2008,"CASSIA",1113820,22134,50.3216770579199
"4448","ID","16031",2009,"CASSIA",1203820,21154,56.9074406731587
"4449","ID","16031",2010,"CASSIA",1273100,22109,57.582884798046
"4450","ID","16031",2011,"CASSIA",1393400,22491,61.9536703570317
"4451","ID","16031",2012,"CASSIA",1454660,22813,63.7645202296936
"4452","ID","16035",2006,"CLEARWATER",342100,8776,38.9813126709207
"4453","ID","16035",2007,"CLEARWATER",388000,8788,44.1511151570323
"4454","ID","16035",2008,"CLEARWATER",446200,8764,50.9128251939754
"4455","ID","16035",2009,"CLEARWATER",459800,8192,56.1279296875
"4456","ID","16035",2010,"CLEARWATER",482130,8766,55
"4457","ID","16035",2011,"CLEARWATER",504000,8753,57.5802581971895
"4458","ID","16035",2012,"CLEARWATER",455100,8679,52.4369166954718
"4459","ID","16037",2006,"CUSTER",38600,4155,9.29001203369434
"4460","ID","16037",2007,"CUSTER",51800,4200,12.3333333333333
"4461","ID","16037",2008,"CUSTER",55900,4300,13
"4462","ID","16037",2009,"CUSTER",49700,4129,12.0368127875999
"4463","ID","16037",2010,"CUSTER",63300,4277,14.8000935234978
"4464","ID","16037",2011,"CUSTER",78200,4313,18.1312311616045
"4465","ID","16037",2012,"CUSTER",89900,4338,20.7238358690641
"4466","ID","16039",2006,"ELMORE",472100,25927,18.2088170632931
"4467","ID","16039",2007,"ELMORE",441200,26595,16.5895845083662
"4468","ID","16039",2008,"ELMORE",508000,26930,18.8637207575195
"4469","ID","16039",2009,"ELMORE",566000,28791,19.6589211906499
"4470","ID","16039",2010,"ELMORE",711020,26669,26.6609171697476
"4471","ID","16039",2011,"ELMORE",787880,26744,29.4600658091535
"4472","ID","16039",2012,"ELMORE",865540,26655,32.4719564809604
"4473","ID","16041",2006,"FRANKLIN",262930,12085,21.7567232105916
"4474","ID","16041",2007,"FRANKLIN",275600,12277,22.4484808992425
"4475","ID","16041",2008,"FRANKLIN",290120,12570,23.0803500397772
"4476","ID","16041",2009,"FRANKLIN",310500,12272,25.3014993481095
"4477","ID","16041",2010,"FRANKLIN",334952,12497,26.8025926222293
"4478","ID","16041",2011,"FRANKLIN",386400,12650,30.5454545454545
"4479","ID","16041",2012,"FRANKLIN",429500,12739,33.7153622733339
"4480","ID","16043",2006,"FREMONT",111700,12770,8.74706342991386
"4481","ID","16043",2007,"FREMONT",136610,13005,10.5044213763937
"4482","ID","16043",2008,"FREMONT",146390,13112,11.1645820622331
"4483","ID","16043",2009,"FREMONT",176800,12537,14.1022573183377
"4484","ID","16043",2010,"FREMONT",197500,13062,15.1201959883632
"4485","ID","16043",2011,"FREMONT",210130,13133,16.0001522881291
"4486","ID","16043",2012,"FREMONT",214470,13123,16.3430617998933
"4487","ID","16045",2006,"GEM",544300,16632,32.7260702260702
"4488","ID","16045",2007,"GEM",294000,16833,17.4656923899483
"4489","ID","16045",2008,"GEM",269700,16941,15.9199574995573
"4490","ID","16045",2009,"GEM",187000,16355,11.4338122898196
"4491","ID","16045",2010,"GEM",930600,16778,55.4654905233043
"4492","ID","16045",2011,"GEM",1034300,16783,61.6278376929035
"4493","ID","16045",2012,"GEM",1039100,16768,61.9692270992366
"4494","ID","16047",2006,"GOODING",287300,14749,19.4792867313038
"4495","ID","16047",2007,"GOODING",315800,14963,21.1053933034819
"4496","ID","16047",2008,"GOODING",361940,15216,23.7868033648791
"4497","ID","16047",2009,"GOODING",403900,14320,28.2053072625698
"4498","ID","16047",2010,"GOODING",472280,15140,31.1941875825627
"4499","ID","16047",2011,"GOODING",559700,15285,36.6175989532221
"4500","ID","16047",2012,"GOODING",570920,15327,37.2492986233444
"4501","ID","16049",2006,"IDAHO",350630,15638,22.4216651745748
"4502","ID","16049",2007,"IDAHO",406310,15770,25.7647431832594
"4503","ID","16049",2008,"IDAHO",420960,15896,26.482133870156
"4504","ID","16049",2009,"IDAHO",427130,15286,27.9425618212744
"4505","ID","16049",2010,"IDAHO",496430,15947,31.1299931021509
"4506","ID","16049",2011,"IDAHO",537600,16108,33.374720635709
"4507","ID","16049",2012,"IDAHO",569520,16215,35.1230342275671
"4508","ID","16051",2006,"JEFFERSON",209700,22439,9.3453362449307
"4509","ID","16051",2007,"JEFFERSON",231800,23475,9.87433439829606
"4510","ID","16051",2008,"JEFFERSON",249500,24696,10.1028506640752
"4511","ID","16051",2009,"JEFFERSON",299700,22892,13.0919098374978
"4512","ID","16051",2010,"JEFFERSON",335520,24523,13.6818496921258
"4513","ID","16051",2011,"JEFFERSON",376900,25291,14.9025344984382
"4514","ID","16051",2012,"JEFFERSON",400600,25940,15.4433307632999
"4515","ID","16053",2006,"JEROME",461300,20111,22.9376957883745
"4516","ID","16053",2007,"JEROME",534280,20572,25.9712230215827
"4517","ID","16053",2008,"JEROME",593090,21217,27.9535278314559
"4518","ID","16053",2009,"JEROME",619000,20142,30.7318041902492
"4519","ID","16053",2010,"JEROME",641500,21282,30.1428437176957
"4520","ID","16053",2011,"JEROME",746890,21794,34.2704414058915
"4521","ID","16053",2012,"JEROME",871500,22140,39.3631436314363
"4522","ID","16055",2006,"KOOTENAI",4522530,129510,34.9203150335881
"4523","ID","16055",2007,"KOOTENAI",4826305,132811,36.3396480713194
"4524","ID","16055",2008,"KOOTENAI",5250600,135627,38.7135304917162
"4525","ID","16055",2009,"KOOTENAI",5601654,133461,41.972216602603
"4526","ID","16055",2010,"KOOTENAI",5908544,134851,43.8153517586076
"4527","ID","16055",2011,"KOOTENAI",6409950,137178,46.727244893496
"4528","ID","16055",2012,"KOOTENAI",6627505,139083,47.6514383497624
"4529","ID","16057",2006,"LATAH",922750,36251,25.4544702215111
"4530","ID","16057",2007,"LATAH",1045420,36179,28.8957682633572
"4531","ID","16057",2008,"LATAH",1060744,36524,29.0423830905706
"4532","ID","16057",2009,"LATAH",1090380,37511,29.0682733064968
"4533","ID","16057",2010,"LATAH",1123500,36645,30.6590257879656
"4534","ID","16057",2011,"LATAH",1150330,36932,31.1472435828008
"4535","ID","16057",2012,"LATAH",1208880,37365,32.3532717784022
"4536","ID","16059",2006,"LEMHI",358200,7795,45.952533675433
"4537","ID","16059",2007,"LEMHI",388600,7780,49.9485861182519
"4538","ID","16059",2008,"LEMHI",374600,7902,47.4057200708681
"4539","ID","16059",2009,"LEMHI",394400,7818,50.4476848298798
"4540","ID","16059",2010,"LEMHI",393400,7861,50.0445235975067
"4541","ID","16059",2011,"LEMHI",412500,7895,52.248258391387
"4542","ID","16059",2012,"LEMHI",459700,7892,58.2488596046629
